window_days,threshold_mm,H,F,M,C,POD,FAR,CSI,HSS,ETS,FPR
3,200.1000,5,49,211,15806,0.0231,0.9074,0.0189,0.0318,0.0162,0.0031
3,224.1000,1,35,215,15820,0.0046,0.9722,0.0040,0.0041,0.0021,0.0022
3,250.2000,0,18,216,15837,0.0000,1.0000,0.0000,-0.0021,-0.0010,0.0011
5,88.4000,128,1695,88,14160,0.5926,0.9298,0.0670,0.1040,0.0549,0.1069
5,88.8000,127,1678,89,14177,0.5880,0.9296,0.0671,0.1042,0.0549,0.1058
5,89.3000,127,1661,89,14194,0.5880,0.9290,0.0677,0.1053,0.0556,0.1048
5,90.1000,127,1641,89,14214,0.5880,0.9282,0.0684,0.1066,0.0563,0.1035
5,90.7000,126,1626,90,14229,0.5833,0.9281,0.0684,0.1067,0.0563,0.1026
5,91.4000,126,1607,90,14248,0.5833,0.9273,0.0691,0.1080,0.0571,0.1014
5,92.0000,124,1590,92,14265,0.5741,0.9277,0.0687,0.1072,0.0566,0.1003
5,92.6000,124,1574,92,14281,0.5741,0.9270,0.0693,0.1083,0.0573,0.0993
5,93.2000,123,1555,93,14300,0.5694,0.9267,0.0695,0.1087,0.0574,0.0981
5,94.1000,123,1536,93,14319,0.5694,0.9259,0.0702,0.1100,0.0582,0.0969
5,94.9000,120,1519,96,14336,0.5556,0.9268,0.0692,0.1082,0.0572,0.0958
5,95.4000,118,1504,98,14351,0.5463,0.9273,0.0686,0.1072,0.0566,0.0949
5,96.1000,117,1487,99,14368,0.5417,0.9271,0.0687,0.1074,0.0568,0.0938
5,96.7000,116,1473,100,14382,0.5370,0.9270,0.0687,0.1074,0.0568,0.0929
5,97.5000,116,1452,100,14403,0.5370,0.9260,0.0695,0.1090,0.0576,0.0916
5,98.1000,114,1436,102,14419,0.5278,0.9265,0.0690,0.1081,0.0571,0.0906
5,98.9000,112,1420,104,14435,0.5185,0.9269,0.0685,0.1071,0.0566,0.0896
5,99.7000,111,1402,105,14453,0.5139,0.9266,0.0686,0.1074,0.0567,0.0884
5,100.4000,111,1381,105,14474,0.5139,0.9256,0.0695,0.1091,0.0577,0.0871
5,101.5000,109,1367,107,14488,0.5046,0.9262,0.0689,0.1079,0.0570,0.0862
5,102.2000,108,1351,108,14504,0.5000,0.9260,0.0689,0.1081,0.0571,0.0852
5,103.2000,107,1334,109,14521,0.4954,0.9257,0.0690,0.1083,0.0573,0.0841
5,103.9000,106,1318,110,14537,0.4907,0.9256,0.0691,0.1085,0.0573,0.0831
5,104.7000,104,1300,112,14555,0.4815,0.9259,0.0686,0.1076,0.0569,0.0820
5,105.3000,104,1281,112,14574,0.4815,0.9249,0.0695,0.1092,0.0578,0.0808
5,105.9000,100,1266,116,14589,0.4630,0.9268,0.0675,0.1057,0.0558,0.0798
5,106.6000,99,1251,117,14604,0.4583,0.9267,0.0675,0.1057,0.0558,0.0789
5,107.0000,98,1237,118,14618,0.4537,0.9266,0.0674,0.1057,0.0558,0.0780
5,108.1000,98,1215,118,14640,0.4537,0.9254,0.0685,0.1076,0.0569,0.0766
5,109.1000,98,1199,118,14656,0.4537,0.9244,0.0693,0.1090,0.0576,0.0756
5,109.8000,97,1180,119,14675,0.4491,0.9240,0.0695,0.1095,0.0579,0.0744
5,110.9000,96,1163,120,14692,0.4444,0.9237,0.0696,0.1097,0.0581,0.0734
5,112.1000,94,1146,122,14709,0.4352,0.9242,0.0690,0.1087,0.0575,0.0723
5,113.1000,92,1130,124,14725,0.4259,0.9247,0.0684,0.1076,0.0568,0.0713
5,114.2000,91,1112,125,14743,0.4213,0.9244,0.0685,0.1079,0.0570,0.0701
5,115.2000,91,1094,125,14761,0.4213,0.9232,0.0695,0.1097,0.0580,0.0690
5,115.9000,90,1080,126,14775,0.4167,0.9231,0.0694,0.1097,0.0580,0.0681
5,116.6000,89,1062,127,14793,0.4120,0.9227,0.0696,0.1101,0.0582,0.0670
5,117.6000,89,1040,127,14815,0.4120,0.9212,0.0709,0.1123,0.0595,0.0656
5,118.5000,88,1026,128,14829,0.4074,0.9210,0.0709,0.1123,0.0595,0.0647
5,119.5000,86,1008,130,14847,0.3981,0.9214,0.0703,0.1113,0.0590,0.0636
5,120.4000,85,993,131,14862,0.3935,0.9212,0.0703,0.1115,0.0590,0.0626
5,121.4000,85,973,131,14882,0.3935,0.9197,0.0715,0.1137,0.0602,0.0614
5,122.1000,83,957,133,14898,0.3843,0.9202,0.0708,0.1124,0.0596,0.0604
5,123.0000,82,939,134,14916,0.3796,0.9197,0.0710,0.1129,0.0598,0.0592
5,124.4000,82,919,134,14936,0.3796,0.9181,0.0722,0.1152,0.0611,0.0580
5,125.4000,81,905,135,14950,0.3750,0.9178,0.0723,0.1153,0.0612,0.0571
5,126.2000,80,886,136,14969,0.3704,0.9172,0.0726,0.1159,0.0615,0.0559
5,126.9000,79,871,137,14984,0.3657,0.9168,0.0727,0.1161,0.0617,0.0549
5,127.6000,79,851,137,15004,0.3657,0.9151,0.0740,0.1186,0.0631,0.0537
5,128.5000,79,832,137,15023,0.3657,0.9133,0.0754,0.1211,0.0645,0.0525
5,129.4000,79,815,137,15040,0.3657,0.9116,0.0766,0.1234,0.0657,0.0514
5,130.4000,77,800,139,15055,0.3565,0.9122,0.0758,0.1220,0.0649,0.0505
5,131.4000,77,781,139,15074,0.3565,0.9103,0.0772,0.1246,0.0664,0.0493
5,132.5000,77,762,139,15093,0.3565,0.9082,0.0787,0.1273,0.0680,0.0481
5,134.0000,75,744,141,15111,0.3472,0.9084,0.0781,0.1263,0.0674,0.0469
5,134.8000,74,729,142,15126,0.3426,0.9078,0.0783,0.1267,0.0677,0.0460
5,136.2000,73,713,143,15142,0.3380,0.9071,0.0786,0.1273,0.0680,0.0450
5,137.5000,72,694,144,15161,0.3333,0.9060,0.0791,0.1284,0.0686,0.0438
5,138.8000,70,679,146,15176,0.3241,0.9065,0.0782,0.1269,0.0677,0.0428
5,140.2000,67,663,149,15192,0.3102,0.9082,0.0762,0.1235,0.0658,0.0418
5,141.7000,66,645,150,15210,0.3056,0.9072,0.0767,0.1243,0.0663,0.0407
5,142.8000,66,627,150,15228,0.3056,0.9048,0.0783,0.1273,0.0680,0.0395
5,144.3000,65,610,151,15245,0.3009,0.9037,0.0787,0.1281,0.0685,0.0385
5,146.0000,63,594,153,15261,0.2917,0.9041,0.0778,0.1267,0.0676,0.0375
5,148.3000,62,578,154,15277,0.2870,0.9031,0.0781,0.1273,0.0680,0.0365
5,149.7000,61,559,155,15296,0.2824,0.9016,0.0787,0.1286,0.0687,0.0353
5,150.6000,61,541,155,15314,0.2824,0.8987,0.0806,0.1320,0.0706,0.0341
5,152.3000,59,525,157,15330,0.2731,0.8990,0.0796,0.1304,0.0698,0.0331
5,153.9000,58,507,158,15348,0.2685,0.8973,0.0802,0.1316,0.0705,0.0320
5,155.9000,57,490,159,15365,0.2639,0.8958,0.0807,0.1327,0.0711,0.0309
5,157.9000,53,476,163,15379,0.2454,0.8998,0.0766,0.1256,0.0670,0.0300
5,160.1000,51,461,165,15394,0.2361,0.9004,0.0753,0.1235,0.0658,0.0291
5,162.4000,47,443,169,15412,0.2176,0.9041,0.0713,0.1167,0.0619,0.0279
5,164.8000,46,429,170,15426,0.2130,0.9032,0.0713,0.1168,0.0620,0.0271
5,167.1000,45,412,171,15443,0.2083,0.9015,0.0717,0.1176,0.0625,0.0260
5,169.1000,41,397,175,15458,0.1898,0.9064,0.0669,0.1093,0.0578,0.0250
5,172.6000,40,381,176,15474,0.1852,0.9050,0.0670,0.1098,0.0581,0.0240
5,174.9000,38,365,178,15490,0.1759,0.9057,0.0654,0.1072,0.0566,0.0230
5,177.8000,38,345,178,15510,0.1759,0.9008,0.0677,0.1116,0.0591,0.0218
5,180.8000,38,328,178,15527,0.1759,0.8962,0.0699,0.1156,0.0614,0.0207
5,182.9000,37,310,179,15545,0.1713,0.8934,0.0703,0.1168,0.0620,0.0196
5,186.8000,35,294,181,15561,0.1620,0.8936,0.0686,0.1141,0.0605,0.0185
5,189.9000,32,278,184,15577,0.1481,0.8968,0.0648,0.1075,0.0568,0.0175
5,192.8000,31,262,185,15593,0.1435,0.8942,0.0649,0.1080,0.0571,0.0165
5,196.5000,30,243,186,15612,0.1389,0.8901,0.0654,0.1093,0.0578,0.0153
5,200.3000,29,227,187,15628,0.1343,0.8867,0.0655,0.1099,0.0581,0.0143
5,203.8000,28,211,188,15644,0.1296,0.8828,0.0656,0.1105,0.0585,0.0133
5,206.5000,26,193,190,15662,0.1204,0.8813,0.0636,0.1075,0.0568,0.0122
5,210.2000,24,177,192,15678,0.1111,0.8806,0.0611,0.1035,0.0546,0.0112
5,214.9000,22,161,194,15694,0.1019,0.8798,0.0584,0.0992,0.0522,0.0102
5,221.4000,20,145,196,15710,0.0926,0.8788,0.0554,0.0944,0.0496,0.0091
5,226.1000,15,131,201,15724,0.0694,0.8973,0.0432,0.0728,0.0378,0.0083
5,234.4000,13,115,203,15740,0.0602,0.8984,0.0393,0.0662,0.0343,0.0073
5,242.9000,11,99,205,15756,0.0509,0.9000,0.0349,0.0589,0.0304,0.0062
5,253.7000,8,84,208,15771,0.0370,0.9130,0.0267,0.0443,0.0226,0.0053
5,264.2000,6,67,210,15788,0.0278,0.9178,0.0212,0.0350,0.0178,0.0042
5,278.9000,3,52,213,15803,0.0139,0.9455,0.0112,0.0168,0.0085,0.0033
5,302.0000,0,37,216,15818,0.0000,1.0000,0.0000,-0.0039,-0.0020,0.0023
5,343.7000,0,19,216,15836,0.0000,1.0000,0.0000,-0.0022,-0.0011,0.0012
7,126.5000,135,1696,81,14159,0.6250,0.9263,0.0706,0.1105,0.0585,0.1070
7,127.4000,133,1678,83,14177,0.6157,0.9266,0.0702,0.1099,0.0581,0.1058
7,128.2000,133,1658,83,14197,0.6157,0.9257,0.0710,0.1112,0.0589,0.1046
7,129.2000,133,1641,83,14214,0.6157,0.9250,0.0716,0.1124,0.0595,0.1035
7,130.0000,133,1624,83,14231,0.6157,0.9243,0.0723,0.1136,0.0602,0.1024
7,130.9000,133,1605,83,14250,0.6157,0.9235,0.0730,0.1150,0.0610,0.1012
7,131.8000,131,1588,85,14267,0.6065,0.9238,0.0726,0.1142,0.0606,0.1002
7,132.6000,130,1571,86,14284,0.6019,0.9236,0.0727,0.1145,0.0607,0.0991
7,133.9000,130,1552,86,14303,0.6019,0.9227,0.0735,0.1159,0.0615,0.0979
7,134.4000,130,1535,86,14320,0.6019,0.9219,0.0742,0.1172,0.0623,0.0968
7,135.7000,128,1516,88,14339,0.5926,0.9221,0.0739,0.1166,0.0619,0.0956
7,136.4000,127,1503,89,14352,0.5880,0.9221,0.0739,0.1166,0.0619,0.0948
7,137.3000,126,1483,90,14372,0.5833,0.9217,0.0742,0.1172,0.0622,0.0935
7,138.1000,124,1469,92,14386,0.5741,0.9222,0.0736,0.1162,0.0617,0.0927
7,139.1000,123,1450,93,14405,0.5694,0.9218,0.0738,0.1166,0.0619,0.0915
7,139.9000,123,1432,93,14423,0.5694,0.9209,0.0746,0.1181,0.0627,0.0903
7,140.8000,122,1413,94,14442,0.5648,0.9205,0.0749,0.1186,0.0630,0.0891
7,141.6000,120,1398,96,14457,0.5556,0.9209,0.0743,0.1176,0.0625,0.0882
7,142.4000,119,1382,97,14473,0.5509,0.9207,0.0745,0.1179,0.0626,0.0872
7,143.4000,119,1363,97,14492,0.5509,0.9197,0.0754,0.1195,0.0636,0.0860
7,144.5000,118,1346,98,14509,0.5463,0.9194,0.0755,0.1199,0.0638,0.0849
7,145.5000,116,1329,100,14526,0.5370,0.9197,0.0751,0.1191,0.0633,0.0838
7,146.8000,115,1311,101,14544,0.5324,0.9194,0.0753,0.1195,0.0636,0.0827
7,147.9000,115,1294,101,14561,0.5324,0.9184,0.0762,0.1211,0.0644,0.0816
7,148.8000,114,1274,102,14581,0.5278,0.9179,0.0765,0.1217,0.0648,0.0804
7,149.7000,114,1259,102,14596,0.5278,0.9170,0.0773,0.1231,0.0656,0.0794
7,150.7000,112,1242,104,14613,0.5185,0.9173,0.0768,0.1223,0.0651,0.0783
7,151.2000,112,1223,104,14632,0.5185,0.9161,0.0778,0.1242,0.0662,0.0771
7,151.9000,110,1207,106,14648,0.5093,0.9165,0.0773,0.1233,0.0657,0.0761
7,153.0000,108,1191,108,14664,0.5000,0.9169,0.0768,0.1223,0.0652,0.0751
7,154.6000,107,1173,109,14682,0.4954,0.9164,0.0770,0.1229,0.0655,0.0740
7,155.4000,107,1155,109,14700,0.4954,0.9152,0.0780,0.1247,0.0665,0.0728
7,156.2000,105,1140,111,14715,0.4861,0.9157,0.0774,0.1237,0.0659,0.0719
7,157.1000,105,1122,111,14733,0.4861,0.9144,0.0785,0.1255,0.0670,0.0708
7,158.1000,104,1103,112,14752,0.4815,0.9138,0.0788,0.1262,0.0674,0.0696
7,159.2000,104,1086,112,14769,0.4815,0.9126,0.0799,0.1281,0.0684,0.0685
7,160.3000,104,1067,112,14788,0.4815,0.9112,0.0811,0.1302,0.0696,0.0673
7,161.3000,101,1051,115,14804,0.4676,0.9123,0.0797,0.1279,0.0683,0.0663
7,162.2000,99,1033,117,14822,0.4583,0.9125,0.0793,0.1272,0.0679,0.0652
7,163.7000,96,1019,120,14836,0.4444,0.9139,0.0777,0.1245,0.0664,0.0643
7,164.8000,96,1003,120,14852,0.4444,0.9126,0.0788,0.1264,0.0675,0.0633
7,166.2000,95,983,121,14872,0.4398,0.9119,0.0792,0.1273,0.0680,0.0620
7,167.3000,94,966,122,14889,0.4352,0.9113,0.0795,0.1279,0.0683,0.0609
7,168.7000,93,949,123,14906,0.4306,0.9107,0.0798,0.1284,0.0686,0.0599
7,170.0000,91,933,125,14922,0.4213,0.9111,0.0792,0.1274,0.0680,0.0588
7,172.0000,91,915,125,14940,0.4213,0.9095,0.0805,0.1297,0.0693,0.0577
7,173.5000,89,899,127,14956,0.4120,0.9099,0.0798,0.1286,0.0687,0.0567
7,175.5000,88,881,128,14974,0.4074,0.9092,0.0802,0.1294,0.0692,0.0556
7,176.7000,86,865,130,14990,0.3981,0.9096,0.0796,0.1283,0.0685,0.0546
7,178.3000,86,846,130,15009,0.3981,0.9077,0.0810,0.1309,0.0700,0.0534
7,179.5000,85,830,131,15025,0.3935,0.9071,0.0813,0.1314,0.0703,0.0523
7,180.9000,85,811,131,15044,0.3935,0.9051,0.0828,0.1341,0.0719,0.0512
7,182.6000,85,791,131,15064,0.3935,0.9030,0.0844,0.1371,0.0736,0.0499
7,183.8000,84,775,132,15080,0.3889,0.9022,0.0848,0.1378,0.0740,0.0489
7,185.0000,82,761,134,15094,0.3796,0.9027,0.0839,0.1364,0.0732,0.0480
7,186.3000,80,743,136,15112,0.3704,0.9028,0.0834,0.1356,0.0727,0.0469
7,188.1000,79,727,137,15128,0.3657,0.9020,0.0838,0.1363,0.0731,0.0459
7,190.1000,77,709,139,15146,0.3565,0.9020,0.0832,0.1355,0.0727,0.0447
7,191.8000,77,691,139,15164,0.3565,0.8997,0.0849,0.1384,0.0744,0.0436
7,194.0000,76,673,140,15182,0.3519,0.8985,0.0855,0.1396,0.0750,0.0424
7,195.4000,75,657,141,15198,0.3472,0.8975,0.0859,0.1404,0.0755,0.0414
7,197.5000,75,639,141,15216,0.3472,0.8950,0.0877,0.1436,0.0774,0.0403
7,198.9000,74,621,142,15234,0.3426,0.8935,0.0884,0.1449,0.0781,0.0392
7,200.6000,72,605,144,15250,0.3333,0.8936,0.0877,0.1438,0.0775,0.0382
7,202.4000,71,587,145,15268,0.3287,0.8921,0.0884,0.1452,0.0783,0.0370
7,203.9000,70,570,146,15285,0.3241,0.8906,0.0891,0.1464,0.0790,0.0360
7,205.6000,69,553,147,15302,0.3194,0.8891,0.0897,0.1477,0.0797,0.0349
7,207.6000,67,537,149,15318,0.3102,0.8891,0.0890,0.1465,0.0790,0.0339
7,209.1000,64,521,152,15334,0.2963,0.8906,0.0868,0.1430,0.0770,0.0329
7,210.6000,63,505,153,15350,0.2917,0.8891,0.0874,0.1440,0.0776,0.0319
7,212.8000,62,487,154,15368,0.2870,0.8871,0.0882,0.1456,0.0785,0.0307
7,214.7000,59,472,157,15383,0.2731,0.8889,0.0858,0.1416,0.0762,0.0298
7,216.3000,57,455,159,15400,0.2639,0.8887,0.0849,0.1403,0.0755,0.0287
7,218.6000,54,440,162,15415,0.2500,0.8907,0.0823,0.1360,0.0729,0.0278
7,221.6000,53,422,163,15433,0.2454,0.8884,0.0831,0.1375,0.0738,0.0266
7,224.1000,52,406,164,15449,0.2407,0.8865,0.0836,0.1386,0.0744,0.0256
7,227.0000,50,390,166,15465,0.2315,0.8864,0.0825,0.1369,0.0735,0.0246
7,229.1000,47,374,169,15481,0.2176,0.8884,0.0797,0.1321,0.0707,0.0236
7,232.1000,46,357,170,15498,0.2130,0.8859,0.0803,0.1335,0.0715,0.0225
7,234.9000,44,341,172,15514,0.2037,0.8857,0.0790,0.1315,0.0704,0.0215
7,237.3000,43,323,173,15532,0.1991,0.8825,0.0798,0.1331,0.0713,0.0204
7,240.3000,40,308,176,15547,0.1852,0.8851,0.0763,0.1274,0.0680,0.0194
7,243.3000,38,291,178,15564,0.1759,0.8845,0.0750,0.1253,0.0668,0.0184
7,245.3000,35,277,181,15578,0.1620,0.8878,0.0710,0.1186,0.0630,0.0175
7,250.4000,31,262,185,15593,0.1435,0.8942,0.0649,0.1080,0.0571,0.0165
7,252.9000,30,245,186,15610,0.1389,0.8909,0.0651,0.1088,0.0575,0.0155
7,256.2000,28,229,188,15626,0.1296,0.8911,0.0629,0.1053,0.0556,0.0144
7,262.8000,27,211,189,15644,0.1250,0.8866,0.0632,0.1063,0.0562,0.0133
7,267.2000,24,195,192,15660,0.1111,0.8904,0.0584,0.0981,0.0516,0.0123
7,270.9000,19,182,197,15673,0.0880,0.9055,0.0477,0.0792,0.0412,0.0115
7,276.5000,18,163,198,15692,0.0833,0.9006,0.0475,0.0794,0.0413,0.0103
7,281.4000,16,149,200,15706,0.0741,0.9030,0.0438,0.0732,0.0380,0.0094
7,286.5000,12,135,204,15720,0.0556,0.9184,0.0342,0.0558,0.0287,0.0085
7,294.1000,11,117,205,15738,0.0509,0.9141,0.0330,0.0545,0.0280,0.0074
7,303.0000,10,100,206,15755,0.0463,0.9091,0.0316,0.0528,0.0271,0.0063
7,312.0000,8,84,208,15771,0.0370,0.9130,0.0267,0.0443,0.0226,0.0053
7,331.0000,5,69,211,15786,0.0231,0.9324,0.0175,0.0278,0.0141,0.0044
7,351.0000,3,52,213,15803,0.0139,0.9455,0.0112,0.0168,0.0085,0.0033
7,373.2000,1,36,215,15819,0.0046,0.9730,0.0040,0.0040,0.0020,0.0023
7,398.9000,0,19,216,15836,0.0000,1.0000,0.0000,-0.0022,-0.0011,0.0012
